name,stateFull,stateAbbr,schoolId,agencyName,agencyId,county,address,city,zip,mailAddress,mailCity,mailZip,phone,type,charter,magnet,lat,lng,stateSchoolId,lowGrade,highGrade,level,enrollment,freeLunch,redLunch,totalFreeLunch,nativeAmerican,asian,hispanic,black,white,pacificIsland,multiRacial,ratio
ANGLING ROAD ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,PORTAGE PUBLIC SCHOOLS,2628950,KALAMAZOO COUNTY,5340 ANGLING RD,PORTAGE,49024,5340 ANGLING RD,PORTAGE,49024,2693236000,1-Regular school,2-No,2-No,42.241623,-85.628811,100,Kindergarten,5th Grade,1-Primary,377,70,24,94,0,21,7,20,317,0,12,17.88
ANGUS ELEMENTARY SCHOOL,Michigan,MI ,2.64E+11,WARREN CONSOLIDATED SCHOOLS,2635190,MACOMB COUNTY,3180 HEIN DR,STERLING HEIGHTS,48310,3180 HEIN DR,STERLING HEIGHTS,48310,5868252780,1-Regular school,2-No,2-No,42.540476,-83.074012,5571,Kindergarten,5th Grade,1-Primary,441,256,37,293,0,71,5,34,324,2,5,17.96
ANIMAS VALLEY ELEMENTARY SCHOOL,Colorado,CO ,80348001066,DURANGO SCHOOL DISTRICT NO. 9-R,803480,LA PLATA COUNTY,373 HERMOSA MEADOWS RD,DURANGO,81301,373 HERMOSA MEADOWS ROAD,DURANGO,81301,9702470124,1-Regular school,2-No,2-No,37.401041,-107.835337,225,Prekindergarten,5th Grade,1-Primary,247,66,26,92,13,4,37,2,190,0,1,13.72
ANN ARBOR PRESCHOOL AND FAMILY CENTER,Michigan,MI ,2.60E+11,ANN ARBOR PUBLIC SCHOOLS,2602820,WASHTENAW COUNTY,2775 BOARDWALK,ANN ARBOR,48104,2775 BOARDWALK,ANN ARBOR,48104,7349942303,2-Special education school,2-No,2-No,42.24861,-83.735234,8589,Kindergarten,Kindergarten,1-Primary,0,0,0,0,0,0,0,0,0,0,0,0
ANN J. KELLOGG SCHOOL,Michigan,MI ,2.60E+11,BATTLE CREEK PUBLIC SCHOOLS,2600005,CALHOUN COUNTY,306 CHAMPION ST,BATTLE CREEK,49037,306 CHAMPION ST,BATTLE CREEK,49037,2699659773,1-Regular school,2-No,2-No,42.326838,-85.192971,9351,Kindergarten,5th Grade,1-Primary,285,216,18,234,2,0,14,212,35,0,22,10.8
ANN L. DOLSEN ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,SOUTH LYON COMMUNITY SCHOOLS,2632250,OAKLAND COUNTY,56775 RICE ST,NEW HUDSON,48165,56775 RICE ST,NEW HUDSON,48165,2485738400,1-Regular school,2-No,2-No,42.51015,-83.613599,2684,Kindergarten,5th Grade,1-Primary,332,85,10,95,0,5,6,36,266,1,18,18.49
ANN VISGER K-5 PREPARATORY ACADEMY,Michigan,MI ,2.63E+11,RIVER ROUGE SCHOOL DISTRICT,2629760,WAYNE COUNTY,11121 WEST JEFFERSON AVE,RIVER ROUGE,48218,11121 WEST JEFFERSON AVE,RIVER ROUGE,48218,3132979648,1-Regular school,2-No,2-No,42.266159,-83.136325,105,Kindergarten,5th Grade,1-Primary,414,367,15,382,3,0,75,250,64,0,22,17.39
ANTELOPE RIDGE ELEMENTARY SCHOOL,Colorado,CO ,80291001670,CHERRY CREEK SCHOOL DISTRICT NO. 5 IN THE COUNTY OF ARAPAH,802910,ARAPAHOE COUNTY,5455 SOUTH TEMPE ST,AURORA,80015,5455 SOUTH TEMPE STREET,AURORA,80015,7208863300,1-Regular school,2-No,2-No,39.617091,-104.723992,242,Prekindergarten,5th Grade,1-Primary,781,89,31,120,5,57,141,46,477,3,52,17.93
ANTELOPE TRAILS ELEMENTARY SCHOOL,Colorado,CO ,80192000123,ACADEMY SCHOOL DISTRICT NO. 20 IN THE COUNTY OF EL PASO AN,801920,EL PASO COUNTY,15280 JESSIE DR,COLORADO SPRINGS,80921,15280 JESSIE DRIVE,COLORADO SPRINGS,80921,7192344100,1-Regular school,2-No,2-No,39.053677,-104.826303,249,Prekindergarten,5th Grade,1-Primary,573,27,12,39,3,8,59,7,482,1,13,17.63
APOLLO CENTER,Michigan,MI ,2.62E+11,HURON VALLEY SCHOOLS,2618990,OAKLAND COUNTY,2029 NORTH MILFORD RD,HIGHLAND,48357,2029 NORTH MILFORD RD,HIGHLAND,48357,2486848134,2-Special education school,2-No,2-No,42.657984,-83.618523,9909,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
APPLETON ELEMENTARY SCHOOL,Colorado,CO ,80435000597,MESA COUNTY VALLEY SCHOOL DISTRICT NO. 51,804350,MESA COUNTY,2358 H RD,GRAND JUNCTION,81505,2358 H ROAD,GRAND JUNCTION,81505,9702546400,1-Regular school,2-No,2-No,39.120851,-108.615816,262,Prekindergarten,5th Grade,1-Primary,422,97,36,133,1,12,45,1,345,2,16,19.88
APPLEVIEW ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,SPARTA AREA SCHOOLS,2632370,KENT COUNTY,240 EAST SPARTAN DR,SPARTA,49345,240 EAST SPARTAN DR,SPARTA,49345,6168871743,1-Regular school,2-No,2-No,43.150493,-85.708441,9883,3rd Grade,5th Grade,1-Primary,543,219,53,272,0,2,51,5,475,1,9,17.15
ARAGON ELEMENTARY SCHOOL,Colorado,CO ,80408000566,FOUNTAIN SCHOOL DISTRICT NO. 8 IN THE COUNTY OF EL PASO AN,804080,EL PASO COUNTY,211 SOUTH MAIN ST,FOUNTAIN,80817,211 SOUTH MAIN STREET,FOUNTAIN,80817,7193821340,1-Regular school,2-No,2-No,38.681974,-104.700663,3102,Prekindergarten,5th Grade,1-Primary,481,237,55,292,2,0,166,42,239,3,29,14.92
ARAPAHOE RIDGE ELEMENTARY SCHOOL,Colorado,CO ,80690001619,ADAMS 12 FIVE STAR SCHOOLS,806900,ADAMS COUNTY,13095 PECOS ST,WESTMINSTER,80030,13095 PECOS STREET,WESTMINSTER,80030,7209725740,1-Regular school,2-No,2-No,39.93425,-105.006389,301,Kindergarten,5th Grade,1-Primary,635,143,43,186,1,11,140,5,472,0,6,21.17
ARBOR ACADEMY,Michigan,MI ,2.60E+11,ARBOR ACADEMY,2600181,CALHOUN COUNTY,55 ARBOR ST,BATTLE CREEK,49015,55 ARBOR ST,BATTLE CREEK,49015,2699635851,1-Regular school,1-Yes,2-No,42.300835,-85.21395,8615,Kindergarten,6th Grade,1-Primary,220,135,7,142,0,0,18,50,140,0,12,11
ARBORWOOD ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,MONROE PUBLIC SCHOOLS,2624150,MONROE COUNTY,1135 RIVERVIEW AVE,MONROE,48162,1135 RIVERVIEW AVE,MONROE,48162,7342654500,1-Regular school,2-No,2-No,41.929095,-83.382343,1701,Kindergarten,6th Grade,1-Primary,833,545,43,588,1,4,66,112,632,0,18,18.93
ARCADIA ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,KALAMAZOO PUBLIC SCHOOL DISTRICT,2619950,KALAMAZOO COUNTY,932 BOSWELL LN,KALAMAZOO,49006,932 BOSWELL LN,KALAMAZOO,49006,2693370530,1-Regular school,2-No,2-No,42.283227,-85.633891,113,Kindergarten,5th Grade,1-Primary,280,204,16,220,2,13,23,113,127,0,2,13.31
ARCHULETA ELEMENTARY SCHOOL,Colorado,CO ,80336001864,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,803360,DENVER COUNTY,16000 MAXWELL PLACE,DENVER,80239,16000 MAXWELL PLACE,DENVER,80239,7204249888,1-Regular school,2-No,2-No,39.796103,-104.800563,3340,Prekindergarten,5th Grade,1-Primary,692,507,95,602,3,16,523,83,42,5,20,18.22
ARDMORE ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LAKEVIEW PUBLIC SCHOOLS (MACOMB),2620880,MACOMB COUNTY,27001 GREATER MACK AVE,SAINT CLAIR SHORES,48081,27001 GREATER MACK AVE,SAINT CLAIR SHORES,48081,5864454160,1-Regular school,2-No,2-No,42.490529,-82.89239,116,Kindergarten,5th Grade,1-Primary,396,91,32,123,2,4,9,8,368,1,4,18.66
ARENAC EASTERN ELEMENTARY SCHOOL,Michigan,MI ,2.60E+11,ARENAC EASTERN SCHOOL DISTRICT,2603060,ARENAC COUNTY,200 SMALLEY ST,TWINING,48766,P.O. BOX 98,TWINING,48766,9898674234,1-Regular school,2-No,2-No,44.11187,-83.81014,9267,Kindergarten,5th Grade,1-Primary,111,97,4,101,1,0,4,0,106,0,0,13.34
ARGENTINE ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,LINDEN COMMUNITY SCHOOLS,2621690,GENESEE COUNTY,8483 SILVER LAKE RD,LINDEN,48451,8483 SILVER LAKE RD,LINDEN,48451,8105910320,1-Regular school,2-No,2-No,42.792793,-83.841025,118,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
ARICKAREE ELEMENTARY SCHOOL,Colorado,CO ,80222000041,ARICKAREE SCHOOL DISTRICT NO. R-2,802220,WASHINGTON COUNTY,12155 COUNTY RD NN,ANTON,80801,12155 COUNTY ROAD NN,ANTON,80801,9703832202,1-Regular school,2-No,2-No,39.745315,-103.02875,304,Prekindergarten,6th Grade,1-Primary,71,22,8,30,0,1,19,0,51,0,0,10.26
ARKANSAS ELEMENTARY SCHOOL,Colorado,CO ,80234001296,AURORA JOINT DISTRICT NO. 28 OF THE COUNTIES OF ADAMS AND A,802340,ARAPAHOE COUNTY,17301 EAST ARKANSAS AVE,AURORA,80017,17301 EAST ARKANSAS AVE,AURORA,80017,3037550323,1-Regular school,2-No,2-No,39.69173,-104.785519,310,Prekindergarten,5th Grade,1-Primary,608,303,51,354,3,18,267,145,144,5,26,23.3
ARNO ELEMENTARY SCHOOL,Michigan,MI ,2.60E+11,ALLEN PARK PUBLIC SCHOOLS,2602520,WAYNE COUNTY,7500 FOX AVE,ALLEN PARK,48101,7500 FOX AVE,ALLEN PARK,48101,3138271050,1-Regular school,2-No,2-No,42.250937,-83.204799,121,Kindergarten,5th Grade,1-Primary,546,164,38,202,1,2,63,13,465,0,2,21.11
ARNOLD ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,MICHIGAN CENTER SCHOOL DISTRICT,2623790,JACKSON COUNTY,4064 PAGE AVE,MICHIGAN CENTER,49254,400 SOUTH STATE ST,MICHIGAN CENTER,49254,5177645700,1-Regular school,2-No,2-No,42.236945,-84.340875,122,Kindergarten,2nd Grade,1-Primary,324,159,9,168,0,3,4,5,309,0,3,16.34
ARROWHEAD ELEMENTARY SCHOOL,Colorado,CO ,80291000183,CHERRY CREEK SCHOOL DISTRICT NO. 5 IN THE COUNTY OF ARAPAH,802910,ARAPAHOE COUNTY,19100 EAST BATES AVE,AURORA,80013,19100 EAST BATES AVENUE,AURORA,80013,7208862800,1-Regular school,2-No,2-No,39.664889,-104.766412,348,Prekindergarten,5th Grade,1-Primary,632,155,59,214,5,41,135,83,337,4,27,17.03
ARROWWOOD ELEMENTARY SCHOOL,Colorado,CO ,80345001757,DOUGLAS COUNTY SCHOOL DISTRICT NO. RE 1,803450,DOUGLAS COUNTY,10345 ARROWWOOD DR,HIGHLANDS RANCH,80130,10345 ARROWWOOD DRIVE,HIGHLANDS RANCH,80130,3033876875,1-Regular school,2-No,2-No,39.528112,-104.933349,354,Prekindergarten,6th Grade,1-Primary,529,37,11,48,5,38,80,9,369,3,25,18.96
ARROWWOOD ELEMENTARY SCHOOL,Colorado,CO ,80345001757,DOUGLAS COUNTY SCHOOL DISTRICT NO. RE 1,803450,DOUGLAS COUNTY,10345 ARROWWOOD DR,HIGHLANDS RANCH,80130,10345 ARROWWOOD DRIVE,HIGHLANDS RANCH,80130,3033876875,1-Regular school,2-No,2-No,39.528112,-104.933349,354,Prekindergarten,6th Grade,1-Primary,529,37,11,48,5,38,80,9,369,3,25,18.96
ARVON TOWNSHIP SCHOOL,Michigan,MI ,2.60E+11,ARVON TOWNSHIP SCHOOL DISTRICT,2603270,BARAGA COUNTY,21798 SKANEE RD,SKANEE,49962,21798 SKANEE RD,SKANEE,49962,9065247336,1-Regular school,2-No,2-No,46.8732,-88.21402,128,Kindergarten,6th Grade,1-Primary,6,3,0,3,0,0,0,0,6,0,0,7.14
ASBURY ELEMENTARY SCHOOL,Colorado,CO ,80336000307,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,803360,DENVER COUNTY,1320 EAST ASBURY AVE,DENVER,80210,1320 EAST ASBURY AVENUE,DENVER,80210,7204249888,1-Regular school,2-No,2-No,39.680326,-104.97169,388,Prekindergarten,5th Grade,1-Primary,379,156,27,183,2,21,117,28,188,1,22,15.73
ASHLEY ELEMENTARY SCHOOL,Colorado,CO ,80336000309,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,803360,DENVER COUNTY,1914 SYRACUSE ST,DENVER,80220,1914 SYRACUSE STREET,DENVER,80220,7204249750,1-Regular school,2-No,2-No,39.74658,-104.898772,418,Prekindergarten,5th Grade,1-Primary,345,254,27,281,1,2,259,65,13,0,5,15.01
ASHLEY ELEMENTARY SCHOOL,Colorado,CO ,80336000309,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,803360,DENVER COUNTY,1914 SYRACUSE ST,DENVER,80220,1914 SYRACUSE STREET,DENVER,80220,7204249750,1-Regular school,2-No,2-No,39.74658,-104.898772,418,Prekindergarten,5th Grade,1-Primary,345,254,27,281,1,2,259,65,13,0,5,15.01
ASHLEY ELEMENTARY SCHOOL,Colorado,CO ,80336000309,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,803360,DENVER COUNTY,1914 SYRACUSE ST,DENVER,80220,1914 SYRACUSE STREET,DENVER,80220,7204249750,1-Regular school,2-No,2-No,39.74658,-104.898772,418,Prekindergarten,5th Grade,1-Primary,345,254,27,281,1,2,259,65,13,0,5,15.01
ASPEN CROSSING ELEMENTARY SCHOOL,Colorado,CO ,80291001879,CHERRY CREEK SCHOOL DISTRICT NO. 5 IN THE COUNTY OF ARAPAH,802910,ARAPAHOE COUNTY,4655 SOUTH HIMALAYA ST,CENTENNIAL,80015,4655 S HIMALAYA STREET,CENTENNIAL,80015,7208863700,1-Regular school,2-No,2-No,39.632125,-104.750747,442,Prekindergarten,5th Grade,1-Primary,561,52,27,79,0,51,94,62,323,0,31,18.92
ASPEN ELEMENTARY SCHOOL,Colorado,CO ,80228000045,ASPEN SCHOOL DISTRICT NO. 1 IN THE COUNTY OF PITKIN AND STA,802280,PITKIN COUNTY,0235 HIGH SCHOOL RD,ASPEN,81611,0235 HIGH SCHOOL ROAD,ASPEN,81611,9709253760,1-Regular school,2-No,2-No,39.192897,-106.846067,428,Prekindergarten,4th Grade,1-Primary,541,23,25,48,4,11,69,9,448,0,0,12.3
ASPEN PRE-SCHOOL,Colorado,CO ,80228001982,ASPEN SCHOOL DISTRICT NO. 1 IN THE COUNTY OF PITKIN AND STA,802280,PITKIN COUNTY,0235 HIGH SCHOOL RD,ASPEN,81611,0235 HIGH SCHOOL ROAD,ASPEN,81611,9709253760,1-Regular school,2-No,2-No,39.192897,-106.846067,447,Prekindergarten,Prekindergarten,1-Primary,46,0,0,0,0,1,14,0,31,0,0,46
ATTWOOD SCHOOL,Michigan,MI ,2.62E+11,LANSING PUBLIC SCHOOL DISTRICT,2621150,INGHAM COUNTY,915 ATTWOOD DR,LANSING,48911,915 ATTWOOD DR,LANSING,48911,5177551210,1-Regular school,2-No,2-No,42.675477,-84.564787,144,Kindergarten,5th Grade,1-Primary,258,165,29,194,4,18,46,75,115,0,0,17.92
ATWOOD ELEMENTARY SCHOOL,Michigan,MI ,2.62E+11,L'ANSE CREUSE PUBLIC SCHOOLS,2621870,MACOMB COUNTY,45690 NORTH AVE,MACOMB,48042,45690 NORTH AVE,MACOMB,48042,5864935250,1-Regular school,2-No,2-No,42.634206,-82.876252,145,Kindergarten,5th Grade,1-Primary,749,102,33,135,0,18,9,44,667,0,11,24.82
AU GRES-SIMS ELEMENTARY SCHOOL,Michigan,MI ,2.60E+11,AU GRES-SIMS SCHOOL DISTRICT,2603600,ARENAC COUNTY,310 SOUTH COURT ST,AU GRES,48703,P.O. BOX 648,AU GRES,48703,9898767157,1-Regular school,2-No,2-No,44.040187,-83.696381,146,Kindergarten,5th Grade,1-Primary,191,115,21,136,3,3,2,5,178,0,0,18.54
AUBURN ELEMENTARY SCHOOL,Michigan,MI ,2.60E+11,BAY CITY SCHOOL DISTRICT,2604260,BAY COUNTY,301 EAST MIDLAND RD,AUBURN,48611,301 EAST MIDLAND RD,AUBURN,48611,9896624921,1-Regular school,2-No,2-No,43.603212,-84.055579,150,Kindergarten,5th Grade,1-Primary,530,148,45,193,0,5,19,2,492,0,12,24.77
AUBURN ELEMENTARY SCHOOL,Michigan,MI ,2.60E+11,BAY CITY SCHOOL DISTRICT,2604260,BAY COUNTY,301 EAST MIDLAND RD,AUBURN,48611,301 EAST MIDLAND RD,AUBURN,48611,9896624921,1-Regular school,2-No,2-No,43.603212,-84.055579,150,Kindergarten,5th Grade,1-Primary,530,148,45,193,0,5,19,2,492,0,12,24.77
AUDUBON ELEMENTARY SCHOOL,Colorado,CO ,80306000222,COLORADO SPRINGS SCHOOL DISTRICT NO. 11 IN THE COUNTY OF E,803060,EL PASO COUNTY,2400 EAST VAN BUREN ST,COLORADO SPRINGS,80909,2400 EAST VAN BUREN STREET,COLORADO SPRINGS,80909,7193282600,1-Regular school,2-No,2-No,38.867905,-104.78481,452,Prekindergarten,5th Grade,1-Primary,300,152,23,175,4,3,89,15,154,2,33,14.85
AURORA PUBLIC SCHOOLS CHILD DEVELOPMENT CENTER,Colorado,CO ,80234001627,AURORA JOINT DISTRICT NO. 28 OF THE COUNTIES OF ADAMS AND A,802340,ARAPAHOE COUNTY,1420 LAREDO ST,AURORA,80011,1420 LAREDO ST,AURORA,80011,3033649371,1-Regular school,2-No,2-No,39.738685,-104.800556,2951,Prekindergarten,Prekindergarten,1-Primary,287,7,0,7,2,4,193,55,20,1,12,83.19
AUSABLE PRIMARY SCHOOL,Michigan,MI ,2.61E+11,CRAWFORD AUSABLE SCHOOLS,2611030,CRAWFORD COUNTY,306 PLUM ST,GRAYLING,49738,306 PLUM ST,GRAYLING,49738,9893443500,1-Regular school,2-No,2-No,44.670572,-84.715473,8381,Kindergarten,2nd Grade,1-Primary,359,206,30,236,1,3,10,8,333,0,4,14.96
AVALON ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,SOUTH LAKE SCHOOLS,2632220,MACOMB COUNTY,20000 AVALON ST,SAINT CLAIR SHORES,48080,20000 AVALON ST,SAINT CLAIR SHORES,48080,5864351000,1-Regular school,2-No,2-No,42.459093,-82.919623,155,Kindergarten,5th Grade,1-Primary,256,141,22,163,2,8,5,105,126,2,8,15.66
AVERY/PARSONS ELEMENTARY SCHOOL,Colorado,CO ,80264000159,BUENA VISTA SCHOOL DISTRICT NO. R-31,802640,CHAFFEE COUNTY,516 EAST MAIN ST,BUENA VISTA,81211,P O BOX 2027,BUENA VISTA,81211,7193957020,1-Regular school,2-No,2-No,38.843579,-106.126706,4306,Prekindergarten,5th Grade,1-Primary,434,113,72,185,3,4,38,4,376,0,9,15.71
AVOCA ELEMENTARY SCHOOL,Michigan,MI ,2.64E+11,YALE PUBLIC SCHOOLS,2636600,ST. CLAIR COUNTY,8751 WILLOW ST,KENOCKEE,48006,P.O. BOX 365,AVOCA,48006,8103242660,1-Regular school,2-No,2-No,43.059874,-82.689449,157,Kindergarten,5th Grade,1-Primary,268,101,11,112,0,0,4,5,256,0,3,16.68
AVON ELEMENTARY SCHOOL,Colorado,CO ,80354001530,EAGLE COUNTY SCHOOL DISTRICT NO. RE 50,803540,EAGLE COUNTY,805 WEST BEAVER CREEK,AVON,81620,P O BOX 7567,AVON,81620,9703282950,1-Regular school,2-No,2-No,39.638557,-106.534136,471,Prekindergarten,5th Grade,1-Primary,295,183,39,222,2,1,273,2,15,1,1,14.22
AVONDALE ELEMENTARY SCHOOL,Colorado,CO ,80615001069,PUEBLO COUNTY SCHOOL DISTRICT 70,806150,PUEBLO COUNTY,213 HWY 50 EAST,AVONDALE,81022,213 HIGHWAY 50 EAST,AVONDALE,81022,7199473484,1-Regular school,2-No,2-No,38.243527,-104.341867,472,Prekindergarten,5th Grade,1-Primary,218,152,23,175,0,0,147,1,67,0,3,13.54
AVONDALE MONTESSORI PRE-K,Michigan,MI ,2.60E+11,AVONDALE SCHOOL DISTRICT,2603690,OAKLAND COUNTY,2950 WAUKEGAN ST,AUBURN HILLS,48326,2950 WAUKEGAN ST,AUBURN HILLS,48326,2482992606,1-Regular school,2-No,2-No,42.630152,-83.228786,9366,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
AYRES ELEMENTARY SCHOOL,Colorado,CO ,80669006339,SCHOOL DISTRICT NO. RE-1 VALLEY,806690,LOGAN COUNTY,1812 ROBIN RD,STERLING,80751,1812 ROBIN ROAD,STERLING,80751,9705221409,1-Regular school,2-No,2-No,40.608783,-103.222463,515,Kindergarten,2nd Grade,1-Primary,462,217,40,257,6,2,114,3,321,2,14,16.21
B F KITCHEN ELEMENTARY SCHOOL,Colorado,CO ,80540000924,THOMPSON SCHOOL DISTRICT R-2J,805400,LARIMER COUNTY,915 DEBORAH DR,LOVELAND,80537,915 DEBORAH DRIVE,LOVELAND,80537,9706135500,1-Regular school,2-No,2-No,40.374115,-105.091502,865,Kindergarten,5th Grade,1-Primary,250,108,38,146,0,3,65,1,178,0,3,15.16
B. BECK EDUCATION CENTER,Michigan,MI ,2.63E+11,REDFORD UNION SCHOOL DISTRICT,2629460,WAYNE COUNTY,27100 BENNETT,REDFORD,48240,27100 BENNETT,REDFORD,48240,3132423501,2-Special education school,2-No,2-No,42.418634,-83.313269,4484,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
BACH ELEMENTARY SCHOOL,Michigan,MI ,2.60E+11,ANN ARBOR PUBLIC SCHOOLS,2602820,WASHTENAW COUNTY,600 WEST JEFFERSON ST,ANN ARBOR,48103,600 WEST JEFFERSON ST,ANN ARBOR,48103,7349941949,1-Regular school,2-No,2-No,42.276023,-83.754777,2303,Kindergarten,5th Grade,1-Primary,386,58,10,68,1,40,48,23,242,0,32,19.35
BACKPACK EARLY LEARNING ACADEMY,Colorado,CO ,80333001893,DELTA COUNTY JOINT DISTRICT NO. 50,803330,DELTA COUNTY,822 GRAND AVE,DELTA,81416,822 GRAND AVENUE,DELTA,81416,9708749517,1-Regular school,2-No,2-No,38.735844,-108.067924,489,Prekindergarten,Prekindergarten,1-Primary,217,105,25,130,1,2,69,0,141,2,2,425.49
BACON ELEMENTARY SCHOOL,Colorado,CO ,80399001973,POUDRE SCHOOL DISTRICT R-1,803990,LARIMER COUNTY,5844 SOUTH TIMBERLINE RD,FORT COLLINS,80528,5844 SOUTH TIMBERLINE ROAD,FORT COLLINS,80528,9704885300,1-Regular school,2-No,2-No,40.505812,-105.039204,490,Prekindergarten,5th Grade,1-Primary,523,61,12,73,0,22,29,9,454,0,9,18.42
BAD AXE INTERMEDIATE SCHOOL,Michigan,MI ,2.60E+11,BAD AXE PUBLIC SCHOOLS,2600017,HURON COUNTY,404 HATCHET DR,BAD AXE,48413,404 HATCHET DR,BAD AXE,48413,9892692736,1-Regular school,2-No,2-No,43.804422,-83.015933,6390,3rd Grade,5th Grade,1-Primary,235,96,11,107,2,3,3,2,223,0,2,15.37
BAGLEY ELEMENTARY SCHOOL,Michigan,MI ,2.61E+11,DETROIT CITY SCHOOL DISTRICT,2612000,WAYNE COUNTY,8100 CURTIS ST,DETROIT,48221,8100 CURTIS ST,DETROIT,48221,3134947175,1-Regular school,2-No,2-No,42.424338,-83.151582,168,Kindergarten,6th Grade,1-Primary,406,339,9,348,0,4,0,402,0,0,0,17.65
BAILEY LAKE ELEMENTARY  SCHOOL,Michigan,MI ,2.61E+11,CLARKSTON COMMUNITY SCHOOL DISTRICT,2609900,OAKLAND COUNTY,8051 PINE KNOB RD,CLARKSTON,48348,8051 PINE KNOB RD,CLARKSTON,48348,2486235300,1-Regular school,2-No,2-No,42.756809,-83.370631,170,Kindergarten,5th Grade,1-Primary,532,58,4,62,2,13,13,5,489,0,10,19.7
BAKER CENTER,Michigan,MI ,2.62E+11,HURON VALLEY SCHOOLS,2618990,OAKLAND COUNTY,716 UNION ST,MILFORD,48381,2390 S MILFORD RD,HIGHLAND,48357,2486848171,1-Regular school,2-No,2-No,42.595432,-83.599343,635,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,null
BAKER CENTRAL SCHOOL,Colorado,CO ,80405001610,SCHOOL DISTRICT NO. RE-3 FORT MORGAN,804050,MORGAN COUNTY,300 LAKE ST,FORT MORGAN,80701,300 LAKE STREET,FORT MORGAN,80701,9708678422,1-Regular school,2-No,2-No,40.249956,-103.796707,492,5th Grade,6th Grade,2-Middle,470,293,44,337,5,1,286,10,163,0,5,17.08
BAKER SCHOOL,Michigan,MI ,2.61E+11,CLAWSON PUBLIC SCHOOLS,2609930,OAKLAND COUNTY,626 PHILLIPS AVE,CLAWSON,48017,626 PHILLIPS AVE,CLAWSON,48017,2486554448,1-Regular school,2-No,2-No,42.537774,-83.149035,7331,Prekindergarten,Prekindergarten,1-Primary,0,0,0,0,null,null,null,null,null,null,null,0
BALDWIN ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,ROCHESTER COMMUNITY SCHOOL DISTRICT,2629940,OAKLAND COUNTY,4325 BANNISTER RD,ROCHESTER,48306,4325 BANNISTER RD,ROCHESTER,48306,2487263200,1-Regular school,2-No,2-No,42.736409,-83.164255,178,Kindergarten,5th Grade,1-Primary,414,22,11,33,3,22,25,5,351,0,8,13.78
BALDWIN ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,ROCHESTER COMMUNITY SCHOOL DISTRICT,2629940,OAKLAND COUNTY,4325 BANNISTER RD,ROCHESTER,48306,4325 BANNISTER RD,ROCHESTER,48306,2487263200,1-Regular school,2-No,2-No,42.736409,-83.164255,178,Kindergarten,5th Grade,1-Primary,414,22,11,33,3,22,25,5,351,0,8,13.78
BALDWIN HEIGHTS SCHOOL,Michigan,MI ,2.62E+11,GREENVILLE PUBLIC SCHOOLS,2617160,MONTCALM COUNTY,821 WEST OAK ST,GREENVILLE,48838,821 WEST OAK ST,GREENVILLE,48838,6167543643,1-Regular school,2-No,2-No,43.175553,-85.264861,179,Kindergarten,5th Grade,1-Primary,570,221,48,269,2,6,32,5,518,2,5,20.21
BALLARD ELEMENTARY SCHOOL,Michigan,MI ,2.63E+11,NILES COMMUNITY SCHOOL DISTRICT,2625560,BERRIEN COUNTY,1601 WEST CHICAGO RD,NILES,49120,1601 WEST CHICAGO RD,NILES,49120,2696835900,1-Regular school,2-No,2-No,41.814753,-86.280753,184,Kindergarten,5th Grade,1-Primary,810,412,27,439,3,7,94,95,571,3,37,20.79
BANGOR CENTRAL SCHOOL,Michigan,MI ,2.60E+11,BANGOR TOWNSHIP SCHOOLS,2603900,BAY COUNTY,208 STATE PARK DR,BAY CITY,48706,208 STATE PARK DR,BAY CITY,48706,9896848891,1-Regular school,2-No,2-No,43.640884,-83.898159,186,Kindergarten,5th Grade,1-Primary,346,200,37,237,1,3,8,15,319,0,0,19.78
